F361P1ML	F361P1MR	F361P1MS	F361P2ML	F361P2MR	F361P2MS	F361P3ML	F361P3MR	F361P3MS	F367P1ML	F367P1MR	F367P1MS	F367P2ML	F367P2MR	F367P2MS	F367P3ML	F367P3MR	F367P3MS	F368P1ML	F368P1MR	F368P1MS	F368P2ML	F368P2MR	F368P2MS	F368P3ML	F368P3MR	F368P3MS	F396P1ML	F396P1MR	F396P1MS	F396P2ML	F396P2MR	F396P2MS	F396P3ML	F396P3MR	F396P3MS	F397P1ML	F397P1MR	F397P1MS	F397P2ML	F397P2MR	F397P2MS	F397P3ML	F397P3MR	F397P3MS	F398P1ML	F398P1MR	F398P1MS	F398P2ML	F398P2MR	F398P2MS	F398P3ML	F398P3MR	F398P3MS	F405P1ML	F405P1MR	F405P1MS	F405P2ML	F405P2MR	F405P2MS	F405P3ML	F405P3MR	F405P3MS	F406P1ML	F406P1MR	F406P1MS	F406P2ML	F406P2MR	F406P2MS	F406P3ML	F406P3MR	F406P3MS	F416P1ML	F416P1MR	F416P1MS	F416P2ML	F416P2MR	F416P2MS	F416P3ML	F416P3MR	F416P3MS	F427P1ML	F427P1MR	F427P1MS	F427P2ML	F427P2MR	F427P2MS	F427P3ML	F427P3MR	F427P3MS	M354P1ML	M354P1MR	M354P1MS	M354P2ML	M354P2MR	M354P2MS	M354P3ML	M354P3MR	M354P3MS	M365P1ML	M365P1MR	M365P1MS	M365P2ML	M365P2MR	M365P2MS	M365P3ML	M365P3MR	M365P3MS	M373P1ML	M373P1MR	M373P1MS	M373P2ML	M373P2MR	M373P2MS	M373P3ML	M373P3MR	M373P3MS	M376P1ML	M376P1MR	M376P1MS	M376P2ML	M376P2MR	M376P2MS	M376P3ML	M376P3MR	M376P3MS	M377P1ML	M377P1MR	M377P1MS	M377P2ML	M377P2MR	M377P2MS	M377P3ML	M377P3MR	M377P3MS	M395P1ML	M395P1MR	M395P1MS	M395P2ML	M395P2MR	M395P2MS	M395P3ML	M395P3MR	M395P3MS	M402P1ML	M402P1MR	M402P1MS	M402P2ML	M402P2MR	M402P2MS	M402P3ML	M402P3MR	M402P3MS	M415P1ML	M415P1MR	M415P1MS	M415P2ML	M415P2MR	M415P2MS	M415P3ML	M415P3MR	M415P3MS	M422P1ML	M422P1MR	M422P1MS	M422P2ML	M422P2MR	M422P2MS	M422P3ML	M422P3MR	M422P3MS	M428P1ML	M428P1MR	M428P1MS	M428P2ML	M428P2MR	M428P2MS	M428P3ML	M428P3MR	M428P3MS
bin3	0	0.567424177944222	2405.29280148137	0	1.12855353293683	2196.61187732225	0	1269.9119973265	514.163446491872	0	0	8289.4677305018	0.365143410074307	4318.96726977028	106.22321526684	0	6.63760869084232	992.909380322139	0	0	1685.28164330077	0	2.86674645777641	28.3087742300758	1.60882925495117	8.87162754936075	211.269029375492	0	0	240.410300245752	0.447535422428685	4.96282020529533	1454.4815914679	1.60083243286509	36928.4735102008	1867.4059056367	0.757099702459817	2.23703637421144	464.257980477785	956.998097818596	782.843858234094	307.874596946506	2.4703150475124	260.094522155613	5130.47749209875	0	0	780.89017292635	0.743226420212786	0	93.9555277168807	0.752439786006125	4.32764608510316	388.239629395662	0	0	415.599931728964	0	3.33425951653237	2708.44991606044	0	0	63.0282839424192	0	0	6631.52454780362	1.29098334201161	0	42.3529035712288	0	88.9958142628017	16.5621182949299	0	0	115.168349027844	2.26610920380254	2.83390483747556	11.4255681363756	0	5.39869351616909	14.6220207632695	0	0.761208799573723	6068.44946025515	0.830771786990114	0.8999928000576	3180.15082101418	0	2.80159130386059	173.903517780607	2.94477082321068	0	5151.1098223723	0	3.24408495177127	3276.76415347465	1.48445038224597	0	12043.8348665109	6.41832045390362	1.80118517984834	261.405075537694	0	3.92518595568466	722.561466969898	3.88893209924555	4.05178177103381	1358.7804327011	0	3.57583451037886	7.84600899675698	0	2.8368257810727	102.982563715548	0	5.24031197323948	16452.1127252816	0.404022447487182	3494.45182016358	1404.84087607248	0.382378470562593	4.13659020869098	453.096832346124	1.44408502772643	4.47377250866793	364.230781889392	0.810034709987323	4549.11117215398	61.9190313111546	0.383617977872915	3058.24222035324	1419.71451240319	14.4645698397647	71.7586961809779	40.1508103608676	73.1169240466435	2.71677609237039	851.664298152558	0	4.32867639897411	23.071852340145	0.840343196161312	0	154.108200178441	0	7.19621191404845	125.251707758862	0	5.01897171307543	6541.24976190209	0	635.660000700452	651.955867602809	0	0	6021.68510413688	1.81892041010592	0	426.605933391687	2.80565901423171	4.96894409937888	44.1634805869957	3.00012000480019	0	5350.4951458673	0	4.82509047044632	235.149101597686	0	1.69844167975882	1495.06503602316	0	24.8182294491273	8141.91201326401	0	2.83795288998202	5553.35409000849	0	9.83301748489291	946.755841222966
bin30	0	0	30.8618162178844	1.10357004910887	9.02842826349467	2.5190503180301	1.95542924931071	12.377309915463	3.19356177945262	0	1.88762942059215	4.52481863018658	0	8966.25330351697	0	0	17900.5243710866	148.045905361933	0	2.87251078986865	8.6380402014391	0	5.73349291555282	8.19464517186406	0.804414627475586	2.95720918312025	23.249701797303	0	1.32825056118586	24.0410300245752	0	16.5427340176511	8.78117316473481	0	45.6952396312125	8.27506309735612	0	2.23703637421144	27.5548801362714	1.96913188851563	0	41.762169301892	0	1209.54525750415	12.8128470146066	0	6.14090301978906	27.216011388854	0	0	75.1644221735045	1.50487957201225	5.40955760637895	81.5961255001053	0	3.07787011388119	166.410650281618	0	11763.2675743262	37.0733072188025	0	1.09436729155039	16.8825760560051	0	5857.36354273945	15.5038759689922	0	21.9200182374552	23.9733416440917	6.80301033207194	2.93392794272973	1.03513239343312	0	0	94.8445227288124	0	9177.12849869168	25.1362499000263	0	1695.18976407709	3.65550519081737	0	1.52241759914745	17.1736997055937	0.415385893495057	24.2998056015552	350.288889938444	0	86.8493304196784	8.21591422585548	0	0	45.8333723072893	0	6504.3903283014	1073.24926214113	0	1265.09161498035	20.5292639770072	2.56732818156144	5.40355553954502	38.1409540820123	0	8.83166840029046	7.16293895385277	0	238.042179048237	11.8341922087982	0	0	66.2551870837257	1.44537912294395	2.8368257810727	3.93063220288351	3.71415837171297	16.5943212485917	67.5699290515745	0	1.63904869613676	68.5288232230476	1.14713541168778	2.06829510434548	18.5101725469997	0	3.35532938150095	13.1649680200985	0	0.981046187654515	16.8175146771037	0	15.7695542472666	41.4258932897074	0	1019.21673558745	23.5029133819713	0	0	9.0070254798743	0	1.08216909974353	18.9518787079763	0	11.3543280265367	99.3592343255738	0	0	46.246784403272	0	0	33.6138220036079	0	1006.89945014534	12.0361083249749	0	1.61543059302457	272.713277177857	10.3072156572669	467.852591519299	18.6958775589982	1.40282950711585	10738.8819875776	35.3307844695966	3.00012000480019	3028.40604217818	7.29944767512592	0	1.20627261761158	66.3727302896695	0	15.2859751178294	9.71722864639005	0	0	94.1680215057225	0	0	136.994056043023	0	37759.6810526692	574.230097377844
bin31	0	0.567424177944222	27.0040891906489	0	0	15.1143019081806	298.528865394769	0	130.936032957558	0.770113437709375	0	117.645284384851	0	0	83.02504181776	854.906782758965	0	25.6019234836426	0	0	66.5129095510811	0	0	116.959935634787	16.8927071769873	0	124.335361785577	0	1.32825056118586	101.506571214873	0	16.5427340176511	51.8887505188875	7686.39692640173	75.2627476278794	53.7879101328148	0.757099702459817	0	166.164277185395	4.33209015473438	0	166.077463967989	6.58750679336639	0	39.5062782950372	0	0	68.0400284721349	0.371613210106393	0	2.68444364905373	2.25731935801837	0	109.233522846915	0	0	197.986004437617	0	0	107.022943480694	553.6792460979	1.09436729155039	54.0242433792165	3639.73014906949	0	22.7390180878553	0	0	15.9822277627278	5.10225774905395	0	24.8431774423949	2.82802763925679	0	62.9070814017633	0	0	276.498748900288	4629.77460958424	0	255.885363357216	0	0	73.6015701668303	0	0	709.236606369748	3.45691815746263	13.0740927513494	72.5739089950568	0	0	20.5782487910279	0	0	64.5626509256776	593.037927707267	0	65.4981279266421	0	0	11.1632060727841	0	0	81.4784306000751	1767.90853231703	141.812361986183	41.9575905584663	0	0	0	0	0.945608593690899	64.4623681272896	80.2258208290001	0.873385328873246	307.559677062339	0.404022447487182	0	19.1880705024533	0	0	76.4550605202163	9.38655268022182	224.807068560564	134.94092220601	0	0	208.690068493151	0	0	60.3835054731328	0	15.8112381415714	264.407775547177	0	4.52796015395065	0	0	0	56.0316413974951	5.88240237312919	0	85.165057993349	0	0	122.361283733657	0	0	4.48184293381438	0.7159784920061	804.643995377018	12.0361083249749	0	0	30.7902087136291	0	0	33.1426920364059	0	1615.90062111801	112.301422064075	3.00012000480019	0	850.385654152169	0	0	32.2381832835538	0.82936619835122	0	16.6581062509544	0	0	37.8281795792219	0	0.945984296660675	43.0229266911973	0	1.78782136088962	36.6735188241312
bin32	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0164667615369	3.66286949196	0	0	26.7150505916271	0	0	188.309276391373	0	0	42.4631613451138	0	0	6.06513959929644	0	0	32.0547066994337	0	0	3.19315387808538	0	0	1.37917718289269	0	0	31.7298619751004	0	0	9.71213239578882	0.823438349170798	1.05729480551062	5.3386862560861	0	0	2.09353933760416	0	0	117.22070600868	0	20.55631890424	146.083385975995	0	0	0	0	0	0	0	0	25.8866166192078	0	0	117.829457364341	0	0	0.799111388136392	0	0	0	0	0	0	0	0	0	0	0	6.09250865136228	0	0	20.8537782139352	0	0	0.787166044805491	0	0	1.36931903764258	0	0	0	0	0	0.83847598604776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893958627594715	0	0	0	0	0	0	32.619965749036	0	0.819524348068381	45.2290233272114	0	0	0	0	0	0	0	0	0	0	0	6.31920406114181	0	0	0	0.420212207164618	0	1.00078060887492	0	0	15.6558998022413	0	102.18895223883	24.3328737123855	0	0	72.2606006301124	0	0	42.5775078712366	0	0	12.0361083249749	0	0	18.6940552904176	0	0.872859312536005	9.34793877949912	0	3.97515527950311	15.1417647726843	0	0	391.737025231757	0	1.20627261761158	38.8754563125207	0	0	9.71722864639005	0	0	3.21941953865718	0	0.945984296660675	0	0	0	0
bin33	0	1.70227253383266	1996.37373659439	1.10357004910887	0	476.10051010769	1.95542924931071	6.18865495773149	916.552230702903	0	0.943814710296075	1206.61830138309	0.365143410074307	6.09880056922139	1397.9951894314	1.66162639992024	1.10626811514039	3519.70791544687	0	5.02689388227015	602.071402040305	0	2.8667464577764	557.235871686756	5.6309023923291	7.88589115498733	306.289549764471	0.736827368715784	0	3083.92990704135	0.89507084485737	10.7527771114732	1595.77865057318	6.40332973146036	116.926054350455	7444.79843325472	0	0	2559.26386720218	1.18147913310938	0.79075137195363	868.264636183521	2.4703150475124	3.17188441653186	1317.58776800205	0	6.14090301978905	590.378093204371	0.371613210106393	0	1505.07807256946	1.50487957201225	2.16382304255158	804.116656138135	0	2.3084025854109	341.355180064858	0.761145066638251	3.33425951653237	341.35422495803	81.1947724386936	1.09436729155039	595.392182241781	0	0	3451.16279069767	0.430327780670537	0	3550.45189748999	3.40150516603597	3.91190392363964	473.055503798936	0	2.18767319079427	854.568505811647	2.26610920380253	1.88926989165037	485.586645795963	6.59277267295728	2.15947740646763	265.633377199395	0	1.52241759914745	394.995093228655	0	3.5999712002304	394.370188447551	1.72845907873131	0	1469.27932739049	2.20857811740801	2.59423560847796	124.404867691215	1.0676802511184	4.32544660236169	182.787764958412	12.6178282490908	4.7346243075612	41.0585279540144	23075.1456958743	1.80118517984834	1107.01793555109	0	0.981296488921163	908.79787977007	4.66671851909466	0	594.937117405945	0.388366104959824	2.68187588278415	950.238867385012	1.44537912294395	2.8368257810727	540.068864676195	3.71415837171297	5.24031197323947	595.314374919907	2.02011223743592	1.63904869613676	274.11529289219	0	1.03414755217274	1091.29539016225	2.88817005545286	41.3823957051784	290.726377110509	1.62006941997465	2.94313856296354	509.112035225048	0	2.10260723296888	500.621388399346	1.60717442664052	6.0812454390659	1826.37222739069	11.7659418006093	9.0559203079013	276.215448049478	0	5.41084549871763	197.7587343441	9.24377515777443	0	468.407818963419	0	4.31772714842907	543.399716738446	0	9.03414908353578	40.3365864043295	2.1479354760183	7.88008265331138	206.619859578737	0	0	3175.7900987486	0.606306803368641	0.872859312536005	300.833666176608	3.50707376778963	2.98136645962733	622.074169411112	6.00024000960038	0	886.882892527799	1.04305740987984	3.61881785283474	439.0082017731	5.80556338845854	742.219014054605	506.684065133195	0	4.59596841650504	152.117573201552	1.09258571334921	5.67590577996405	810.642513444664	1.19288325847991	3.57564272177924	283.737224586699
bin34	0	0	12.5376128385156	0	0	152.402544240821	0	0	25.548494235621	0	0	0	0	0	2.44191299464	0	0	4.45250843193784	0	0	154.62091960576	0	0	35.0134839161465	0	0	67.7273921921436	0	0	9.34928945400149	0	0	0	0	0	2.75835436578537	0	0	7.5149673098922	1.18147913310938	0	4.85606619789441	0	0	5.3386862560861	0	0	0	0	0	10.7377745962149	0	0	0	0	0	17.0677590032429	0	0	2.09848908785674	0	0	0	0	0	133.333333333333	0	0	1.59822277627278	0	0	28.9837070161273	0	0	28.0662363177098	0	0	95.9747723455549	0	0	12.1850173027246	1.06626859305859	0	9.8135426889107	0	0	5.51016231363844	0	0	1.36931903764258	0	0	5.61224967028033	0	0	8.3847598604776	0	0	29.3275199671532	0	0	59.5370990548486	0	0	8.05830632308437	43.5560395115501	31.401308725512	15.0616991748341	0	0	0.871778777417443	0	0	7.07513796519031	0	0	68.7349278283258	0	0	15.0763411090705	0	0	14.4862219933041	34.6580406654344	0	72.4073241105418	0	0	1.52886497064579	0	0	8.42560541485574	0	0	0.979288057582138	0	0	84.0655711454935	0	0	4.9439683586025	0	0	16.2219158082569	0.443069943021205	0	15.4155948010907	0	0	20.1682932021647	0	0	6.01805416248746	0	0	3.29895093360311	0	0	3.39925046527241	0.701414753557926	0.993788819875776	1.26181373105702	0	0	3.64972383756296	0	0	0	0	0	0	0	0.919193683301008	16.9019525779502	0	0	46.4194735352391	0	0	3.86037040254012
bin35	1.14576411008502	17.0227253383267	565.157009490009	3.3107101473266	7.89987473055784	2376.7239750614	11683.0379548817	7.42638594927779	28.7420560150736	39.2757853231781	14.1572206544411	229.257477262786	1.46057364029723	1.0164667615369	310.12295031928	4551.19470938155	4.42507246056156	158.064049333793	2.45418848167539	6.46314927720447	2879.9226031598	0.350239388622123	1.4333732288882	1194.92825960636	7576.78137619255	1.97147278874683	3146.79659543497	0.736827368715784	42.5040179579476	157.602307938882	1.34260626728606	0	356.036657406521	19655.8210269341	4.0319329086364	350.311004454743	0.757099702459817	8.94814549684577	4854.66888219036	46.4715125689688	0	5677.71259857814	4693.59859027354	2714.07576574576	440.975484752712	0.689717009111162	4.60567726484178	552.694385127497	1.11483963031918	0.902608538676776	3034.31613798041	30.8500312262511	1433.53276569042	1375.28953463887	0	3.0778701138812	5.97371565113501	0.380572533319125	0	607.862339115837	6834.18127164834	58.0014664521706	408.558340555324	6.00049718405239	0	1883.20413436693	3.01229446469376	18.4128153194623	3170.07487673707	3048.59900505974	1.95595196181982	302.258658882471	21928.5263147972	2.9168975877257	346.472848335866	2.26610920380253	3.77853978330074	550.712384173303	31.3156701965471	1.07973870323382	425.257103865087	7.46388015141014	0.761208799573723	905.299313052012	2.49231536097034	2.6999784001728	2258.37938254695	28.5195747990666	0	1307.69968094866	0.736192705802671	0.864745202825987	0	5.33840125559198	0	4598.20230748591	14188.376753507	0.946924861512239	1228.82308662372	1.28366409078072	3.60237035969668	140.470343082533	2.32455426671936	2.94388946676349	1726.26828787852	11833.2425915844	10.1294544275845	293.703133909264	0.776732209919647	0	60.1527356418035	11.5630329835516	0	960.64651038473	2082.90001485663	0.873385328873246	104.849889907616	2.82815713241027	3.27809739227352	339.902963186316	0.382378470562593	3.10244265651822	259.142415657996	19473.486598891	93.9492226820266	1198.01208982896	2.43010412996197	7.84836950123612	617.6614481409	15.3447191149166	1.05130361648444	775.155698166729	8701.24234583179	10.9462417903187	225.236253243892	14.2872150435971	0.905592030790129	113.088208802866	5.86916458311324	2.16433819948706	230.71852340145	80611.6017781662	0	502.879390055965	1.77227977208483	7.19621191404845	577.121330365831	63613.9245118041	2.00758868523018	1081.24460778272	8351.88910925115	0	100.300902708124	0	1.61543059302457	149.552442323341	0.606306803368641	2.61857793760801	415.558369379551	17.5353688389481	0.993788819875776	118.61049071936	6.00024000960038	0	367.405532981337	1.04305740987984	7.23763570566948	1459.25188451145	13.2698591736195	3.39688335951764	435.88711356664	1.37323024951594	8.27274314970907	510.277996877163	7.64809999344448	3.7839371866427	746.108123407868	18628.0649644222	3.57564272177924	70.4517598463573
bin36	0	28.9386330751553	7569.82485919296	1.10357004910887	16.9283029940525	2483.78361357768	25001.466571937	1.2377309915463	418.356593108294	0	26.42681188829	328.803487126891	1.09543023022292	24.3952022768855	184.36443109532	58998.5377687681	0	618.89867203936	0	15.0806816468104	1147.99554277126	0.700478777244246	45.1512567099784	622.793033061668	12420.1618482231	0	1593.1100014152	0	38.51926627439	1007.05203547388	0.447535422428685	0	128.524443592937	45086.6450554289	10.7518210896971	99.3007571682735	0.757099702459817	14.5407364323744	479.287915097569	0	3.16300548781452	784.740297579737	63276.2965036808	22.203190915723	406.807892713761	0	18.4227090593672	162.249298664322	0.371613210106393	0.902608538676776	329.291754283924	68396.7765479567	15.1467612978611	53.9587281532953	0	43.0901815943367	597.3715651135	0.761145066638251	1.11141983884412	380.52602126469	21279.0767981619	18.6042439563566	93.4169208432285	0	0	124.031007751938	3.01229446469376	0	246.126307546009	57525.4049917088	19.5595196181982	168.726580129599	0	8.02146836624566	110.32934276617	13.5966552228152	7.55707956660149	107.40034048193	53356.9574354115	2.15947740646763	173.027245698688	0	6.08967039658978	114.082433758587	5.8154025089308	7.1999424004608	307.781923518947	53545.9338000173	0.933863767953531	265.64789330266	2.20857811740801	3.45898081130395	17.7721239558877	11.7444827623023	12.9763398070851	129.963777837403	1148.96459585838	0	3.91033599562042	0	16.2106666186351	445.597975738632	15.4970284447957	11.775557867054	1112.94163995487	14581.1620129112	1.01294544275845	2144.14046110316	1.16509831487947	2.68187588278414	373.993095512083	40.4706154424306	2.8368257810727	733.455969058063	2013.07383746843	17.4677065774649	3.49499633025385	2.02011223743591	0	38.3761410049066	0.382378470562593	7.23903286520921	896.536183363379	3215.97735674677	322.111620624091	842.557953286306	8.10034709987323	5.88627712592709	111.607142857143	0.383617977872915	11.5643397813288	9816.53244209151	40795.7120586297	13.378739965945	3630.22082945698	0	8.15032827711116	451.35205460259	43307.391625876	8.65735279794821	2837.01384311141	73.9502012621955	0	616.432800713765	3.10148960114843	0	215.818327215269	2.73243952200525	5.01897171307543	4170.35484991428	84325.7988530025	2253.70363884706	94.2828485456369	6.20462865297512	0	258.417823132244	3.0315340168432	6.98287450028805	115.574515819262	94677.6648500024	16.8944099378882	405.042207669304	15.000600024001	0	45.0132606632765	9.38751668891856	0	90.0772768216944	96842.6028828769	1.69844167975882	138.817552091286	0.915486833010624	12.8687115662141	24.9505014245931	40364.4865939733	2.83795288998202	139.258420605718	48619.5358491242	13.4086602066721	1619.42538386559
bin37	0	1.13484835588844	92.5854486536533	0	3.3856605988105	6.29762579507526	737.196826990138	0	107.516579908238	0	33.9773295706587	245.848478906804	0	1.0164667615369	10.98860847588	0.830813199960121	0	60.1088638311608	0	0	91.5632261352544	0	0	9.68458065765752	158.46968161269	925.606474316638	60.6513959929644	0	0	8.01367667485843	0	0	3.19315387808538	0	0	23.4460121091757	0	3.35555456131717	58.449745743606	1.96913188851563	13.4427733232117	106.833456353677	0.823438349170798	0	39.5062782950372	0	3.07045150989453	126.659129925051	0	37988.9881758282	45.6355420339134	0	0	1.31606654032428	0	0	267.963816350913	0	12.2256182272854	55.9597090095131	0.863774174879719	0	58.5262636608178	0	0	48.578811369509	0	4.38400364749103	46.3484605119108	0	0	28.9837070161273	0	1.45844879386285	46.4544601120713	0	0	49.1299429864151	0	24.8339901743778	70.6731003558026	0	0.761208799573723	40.4808635917566	0.415385893495057	4.499964000288	41.719800374691	14.6919021692161	19.6111391270242	26.017061715209	5.88954164642137	0.864745202825987	21.5136237360746	0	0	83.847598604776	4301.93720774883	0	53.7671199397808	0	1.80118517984834	34.4198853910843	0	0	12.5351431692423	1396.12662362915	0	79.6118384955514	0	0	428.915158489382	0	0	97.4796786315111	248.848610904769	0	366.974614676655	0	6.55619478454705	46.5995997916724	1.14713541168778	0	53.920937419521	3274.46280036969	0	219.416133668309	0	12751.6383471334	189.579256360078	0	1.05130361648444	33.0002878748516	0	0	80.3016207217353	0	5.43355218474077	45.0351273993715	0	0	46.1437046802901	0.840343196161312	0	28.3883526644496	0	17.2709085937163	101.164840882157	0	327.236955692518	31.3729005367007	0.7159784920061	0	4.01203610832497	0	3.23086118604914	7.69755217840727	0	0	24.6445658732249	0	0	5.04725492422809	0	0	0	0	1.20627261761158	7.58545489024795	0	0.849220839879411	5.55270208365146	0	4.59596841650504	98.9971508137082	0	0	13.5861873761676	0	0.89391068044481	7.72074080508025
bin38	1.14576411008502	0	25.075225677031	0	0	0	18.9024827433369	1.2377309915463	11.7097265246596	0.770113437709375	0	164.401743563446	0	2.0329335230738	46.39634689816	0	0	17.8100337277514	4.90837696335078	0	63.0576934705054	0	0	17.1342580866249	880.834017085767	0	42.4559771950751	0	0	89.4860562025857	0	0	58.2750582750583	1.60083243286509	0	91.0256940709173	1.51419940491963	1.11851818710572	186.204190011773	6.69504842095313	0	26.2227574686298	0.823438349170798	1.05729480551062	13.8805842658239	0	0	206.213624754009	0	0.902608538676776	34.8977674376986	0	0	64.4872604758897	0.798212005108557	0	42.6693975081072	0	0	113.318410744264	0	0	29.2631318304089	4.28606941718028	0	20.671834625323	0	0	39.9555694068196	0	0	8.28105914746496	4.71337939876133	0	278.726760672428	0	0	58.2703974955155	0	0	58.488083053078	1.06626859305859	0	334.887144259077	0	0.8999928000576	373.116705237803	0	0	71.2045899574142	0	0	34.6088729667286	0	0	115.709686074591	5.19557633786091	0	134.906591848905	0	0	10.2329389000521	0	0	271.296312877173	424.671385237614	0	17.2133704855246	0	2.68187588278414	44.4607176482896	0	2.8368257810727	299.514173859724	0.742831674342594	1.74677065774649	193.389796940713	0	0.819524348068381	13.7057646446096	0	1.03414755217274	16.9005923255215	12.2747227356747	19.0135331618387	38.397823391954	0	0	343.23018590998	0	0	59.6813716885615	0	0	28.399353669882	0	0	210.163927863734	0	0	215.886618325642	0.840343196161312	334.952676782832	123.692108037959	0	0	106.945688932566	0	0	152.382659749689	0	0	90.2708124373119	0	0	95.6695770744903	0.606306803368641	4441.1081821832	375.617176412602	0	0	137.537696685215	0	0	1.21657461252099	0	7.23763570566948	50.2536386478926	0	0	37.4807390646474	0	0	498.205173607199	0	0	114.350410416077	0	0	186.262871922561
bin39	1.14576411008502	0	751.292338554124	1.10357004910887	15.7997494611157	1845.20435795705	612.701164784023	9245.85050685084	5141.63446491873	1.54022687541875	0	3668.11963620458	0	10.164667615369	3987.64392024712	31.5709015984846	18.8065579573866	1327.96063982546	2.45418848167539	6.46314927720447	2160.37385437992	0.700478777244246	3856.49067232371	1937.6610992744	793.957237318404	1.97147278874683	1522.35003942341	0	2.65650112237172	944.278234854151	1.79014168971474	9493.04791602908	1274.86668582559	7444.6712290391	309.11485632879	5862.88220447681	0.757099702459817	0	3077.79661158473	12.9962704642031	1.58150274390726	16054.1548502389	13.1750135867328	11562.5759930642	4818.69821474332	0.689717009111162	1.53522575494726	2771.8460829879	0	0	1576.66323654423	13.5439161481102	5067.6735656558	10985.2074120868	0.798212005108557	0	841.440518859874	1.14171759995738	1.11141983884412	7108.28203693341	13595.8055126068	6.56620374930234	31434.2311112112	0	18.5948048975856	3091.47286821705	0.430327780670537	2.63040218849462	3253.98157249139	38.2669331179047	214.17673981927	1255.61559323437	0.942675879752265	0	4832.23165290776	2.26610920380253	1.88926989165037	1790.38652697005	9.88915900943591	467.526858500242	4001.55968221475	1.06626859305859	0.761208799573723	1927.13444553484	1.66154357398023	2.6999784001728	2677.93888442828	29.3838043384323	1453.0920229357	3849.1558148133	3.68096352901335	9.51219723108586	238.520610986915	1.0676802511184	931.052381158354	591.964046149718	37233.7267126846	1233.84309455044	259.059759709853	2.56732818156145	4.50296294962085	1874.488353055	1.16227713335968	1.96259297784233	508.568665723546	2342.69269658552	3.03883632827536	1440.54394250734	1.94183052479912	5.36375176556828	122.049028838442	0	4.7280429684545	2844.99158844709	20944.8818897638	448.046673711975	471.82450458427	1.21206734246155	5.73667043647867	69.8993996875085	0	7.2390328652092	805.594900849858	529.9792051756	1593.78145621295	1594.05821110026	1.62006941997464	4.90523093827257	1109.19153620352	0.383617977872915	6.30782169890664	1746.90885601342	2.41076163996078	486.499635125273	2907.50624296137	1.26063662149385	1.81118406158026	845.65961449931	0	429.62113259818	1736.15688859591	36.1347574349364	1498.77129950284	10161.0025143969	0	5.75696953123876	6968.81232476805	0.910813174001749	0	1612.34299543973	10.0236988880854	16165.5517808987	5552.65797392177	3.10231432648756	6.46172237209829	2292.77089885416	0	4.36429656268003	3153.65461915648	3.50707376778963	6160.49689440994	6109.7020857781	0	1.62598982130372	1086.40112898124	0	9.65018094089264	2752.57194329872	5.80556338845854	2866.12033459301	1692.18595999278	0.457743416505312	0	381.501215330876	0	5.67590577996405	2409.28389470705	1.19288325847991	126.041405942719	2067.22835056024
bin4	0	0	18.3242033793689	0	0	25.1905031803011	13.688004745175	0	74.5164415205613	0	0	7.54136438364429	0	0	13.43052147052	0	0	0	0	0	6.91043216115128	0	0	3.72483871448366	0	0	4.04342639953096	0	0	93.4928945400149	0.447535422428685	0.827136700882555	120.541558897723	0	0	244.114361372006	0	0	45.924800227119	2.36295826621875	0	43.7045957810497	0	0	54.4545998120782	0	0	18.8418540384374	0	0	4.47407274842289	0	0	30.2695304274584	0	0	17.921146953405	0	0	25.1818690542809	0	0	21.3845963376065	0	0	587.080103359173	0	0	45.5493491237744	0	0	1.03513239343312	0	0	41.6154538503972	0	0	11.4255681363756	0	0	1.21850173027246	0	0	15.9470068694798	0	0	37.7839701506636	0	0	4.10795711292774	0	0	16.836749010841	0	0	25.1542795814328	0.742225191122987	0	10.7534239879562	0	1.80118517984834	517.228548038997	0	0	44.7683684615797	0	0	62.3984680100267	0	0	13.948460438679	0	0	13.3641494898039	0	0	26.7949718652796	0.404022447487182	946.55062201898	20.5586469669143	0	0	31.3868143188256	0	0	95.4460181457142	0	0	6.87989236790606	0	0	7.72347163028443	0	0	10.7721686334035	0	0.905592030790129	78.0608874922439	0	0	11.5359261700725	0	0	0	0	0	6.74432272547716	0	0	6.72276440072158	0	0	0	0	0	0	0	0	17.8460649426801	0	0	21.4508334279694	0	0	119.224312027057	0	0	37.9272744512398	0	0	1.38817552091286	0	0	53.1204223878435	0	0	3.39654684404189	0	0	15.4414816101605
